x,y,z,yaw,pitch,roll
-0.70,-1.30,1.20,52.16,15.11,-14.10
-0.70,-1.30,1.20,-91.84,-15.89,-9.10
-0.70,-1.30,1.20,160.16,-8.89,5.90
-0.70,-1.30,1.20,124.16,-8.89,10.90
-0.70,-1.30,1.20,160.16,15.11,-9.10
-0.70,-1.30,1.20,-19.84,-8.89,-9.10
-0.70,-1.30,1.20,160.16,15.11,-4.10
-0.70,-1.30,1.20,52.16,1.11,-4.10
-0.70,-1.30,1.20,16.16,8.11,10.90
-0.70,-1.30,1.20,-19.84,15.11,-14.10
-0.70,-1.30,1.20,-55.84,8.11,10.90
-0.70,-1.30,1.20,88.16,8.11,5.90
-0.70,-1.30,1.20,52.16,15.11,10.90
-0.70,-1.30,1.20,-91.84,-8.89,0.90
-0.70,-1.30,1.20,160.16,-15.89,0.90
-0.70,-1.30,1.20,16.16,-8.89,-14.10
-0.70,-1.30,1.20,-19.84,15.11,0.90
-0.70,-1.30,1.20,16.16,-8.89,0.90
-0.70,-1.30,1.20,16.16,-8.89,-4.10
-0.70,-1.30,1.20,-163.84,-15.89,-14.10
-0.70,-1.30,1.20,160.16,-15.89,-14.10
-0.70,-1.30,1.20,-163.84,15.11,10.90
-0.70,-1.30,1.20,-55.84,-8.89,0.90
-0.70,-1.30,1.20,160.16,-15.89,-4.10
-0.70,-1.30,1.20,-55.84,-15.89,-9.10
-0.70,-1.30,1.20,-127.84,-15.89,5.90
-0.70,-1.30,1.20,-163.84,1.11,10.90
-0.70,-1.30,1.20,-19.84,1.11,5.90
-0.70,-1.30,1.20,-55.84,1.11,5.90
-0.70,-1.30,1.20,-19.84,8.11,-14.10
-0.70,-1.30,1.20,-163.84,-8.89,5.90
-0.70,-1.30,1.20,-91.84,8.11,0.90
-0.70,-1.30,1.20,-19.84,8.11,5.90
-0.70,-1.30,1.20,-19.84,-15.89,10.90
-0.70,-1.30,1.20,52.16,15.11,-4.10
-0.70,-1.30,1.20,124.16,1.11,-4.10
-0.70,-1.30,1.20,-19.84,-15.89,-9.10
-0.70,-1.30,1.20,-163.84,-15.89,-9.10
-0.70,-1.30,1.20,-19.84,-8.89,0.90
-0.70,-1.30,1.20,-91.84,15.11,-14.10
-0.70,-1.30,1.20,88.16,8.11,0.90
-0.70,-1.30,1.20,160.16,-8.89,-4.10
-0.70,-1.30,1.20,52.16,1.11,-14.10
-0.70,-1.30,1.20,-91.84,-15.89,-14.10
-0.70,-1.30,1.20,-19.84,1.11,10.90
-0.70,-1.30,1.20,124.16,-15.89,10.90
-0.70,-1.30,1.20,-127.84,-15.89,-9.10
-0.70,-1.30,1.20,-19.84,-8.89,-4.10
-0.70,-1.30,1.20,124.16,15.11,-4.10
-0.70,-1.30,1.20,-19.84,-15.89,0.90
-0.70,-1.30,1.20,52.16,8.11,-9.10
-0.70,-1.30,1.20,16.16,-15.89,5.90
-0.70,-1.30,1.20,-127.84,1.11,-4.10
-0.70,-1.30,1.20,52.16,8.11,10.90
-0.70,-1.30,1.20,-163.84,1.11,-14.10
-0.70,-1.30,1.20,-55.84,15.11,5.90
-0.70,-1.30,1.20,88.16,15.11,5.90
-0.70,-1.30,1.20,-55.84,-8.89,10.90
-0.70,-1.30,1.20,-91.84,-8.89,10.90
-0.70,-1.30,1.20,-55.84,15.11,-14.10
-0.70,-1.30,1.20,52.16,1.11,-9.10
-0.70,-1.30,1.20,-55.84,-15.89,5.90
-0.70,-1.30,1.20,124.16,8.11,5.90
-0.70,-1.30,1.20,16.16,8.11,-14.10
-0.70,-1.30,1.20,160.16,8.11,-9.10
-0.70,-1.30,1.20,88.16,8.11,-9.10
-0.70,-1.30,1.20,-163.84,-8.89,-14.10
-0.70,-1.30,1.20,-19.84,8.11,-9.10
-0.70,-1.30,1.20,-19.84,-15.89,-4.10
-0.70,-1.30,1.20,-127.84,8.11,0.90
-0.70,-1.30,1.20,-91.84,8.11,-4.10
-0.70,-1.30,1.20,-91.84,8.11,-14.10
-0.70,-1.30,1.20,52.16,-8.89,-14.10
-0.70,-1.30,1.20,16.16,1.11,-4.10
-0.70,-1.30,1.20,88.16,1.11,-4.10
-0.70,-1.30,1.20,16.16,15.11,-9.10
-0.70,-1.30,1.20,-163.84,8.11,0.90
-0.70,-1.30,1.20,-91.84,1.11,-9.10
-0.70,-1.30,1.20,160.16,15.11,-14.10
-0.70,-1.30,1.20,-91.84,15.11,0.90
-0.70,-1.30,1.20,124.16,15.11,10.90
-0.70,-1.30,1.20,-19.84,15.11,-9.10
-0.70,-1.30,1.20,88.16,-15.89,-14.10
-0.70,-1.30,1.20,16.16,-15.89,-4.10
-0.70,-1.30,1.20,16.16,-8.89,-9.10
-0.70,-1.30,1.20,-55.84,-15.89,0.90
-0.70,-1.30,1.20,52.16,-15.89,-4.10
-0.70,-1.30,1.20,-19.84,1.11,-4.10
-0.70,-1.30,1.20,-55.84,-15.89,-4.10
-0.70,-1.30,1.20,16.16,15.11,5.90
-0.70,-1.30,1.20,88.16,-15.89,0.90
-0.70,-0.90,1.10,139.74,-4.30,-6.57
-0.70,-0.90,1.10,175.74,-4.30,-11.57
-0.70,-0.90,1.10,-40.26,-18.30,8.43
-0.70,-0.90,1.10,-148.26,19.70,-1.57
-0.70,-0.90,1.10,-112.26,-4.30,8.43
-0.70,-0.90,1.10,-4.26,-11.30,8.43
-0.70,-0.90,1.10,-112.26,19.70,3.43
-0.70,-0.90,1.10,-76.26,19.70,-11.57
-0.70,-0.90,1.10,-76.26,-18.30,3.43
-0.70,-0.90,1.10,-40.26,19.70,13.43
-0.70,-0.90,1.10,-76.26,5.70,-1.57
-0.70,-0.90,1.10,175.74,19.70,-6.57
-0.70,-0.90,1.10,-4.26,19.70,-11.57
-0.70,-0.90,1.10,67.74,19.70,13.43
-0.70,-0.90,1.10,-112.26,-11.30,8.43
-0.70,-0.90,1.10,103.74,-4.30,-11.57
-0.70,-0.90,1.10,103.74,19.70,-11.57
-0.70,-0.90,1.10,-76.26,-11.30,-6.57
-0.70,-0.90,1.10,31.74,-4.30,-11.57
-0.70,-0.90,1.10,103.74,5.70,-1.57
-0.70,-0.90,1.10,103.74,19.70,-6.57
-0.70,-0.90,1.10,-76.26,12.70,3.43
-0.70,-0.90,1.10,-76.26,-11.30,-11.57
-0.70,-0.90,1.10,31.74,-18.30,-1.57
-0.70,-0.90,1.10,31.74,19.70,8.43
-0.70,-0.90,1.10,67.74,-4.30,8.43
-0.70,-0.90,1.10,-148.26,19.70,-6.57
-0.70,-0.90,1.10,139.74,19.70,-6.57
-0.70,-0.90,1.10,175.74,-4.30,-1.57
-0.70,-0.90,1.10,-112.26,5.70,13.43
-0.70,-0.90,1.10,-112.26,19.70,13.43
-0.70,-0.90,1.10,67.74,5.70,-6.57
-0.70,-0.90,1.10,-112.26,5.70,8.43
-0.70,-0.90,1.10,-76.26,-18.30,-11.57
-0.70,-0.90,1.10,-148.26,-4.30,-6.57
-0.70,-0.90,1.10,-112.26,12.70,-6.57
-0.70,-0.90,1.10,67.74,5.70,-1.57
-0.70,-0.90,1.10,-4.26,19.70,8.43
-0.70,-0.90,1.10,139.74,-11.30,13.43
-0.70,-0.90,1.10,-112.26,12.70,3.43
-0.70,-0.90,1.10,175.74,12.70,3.43
-0.70,-0.90,1.10,-112.26,-18.30,-11.57
-0.70,-0.90,1.10,-76.26,-4.30,-11.57
-0.70,-0.90,1.10,-148.26,12.70,13.43
-0.70,-0.90,1.10,-40.26,12.70,-6.57
-0.70,-0.90,1.10,-4.26,19.70,-6.57
-0.70,-0.90,1.10,-4.26,-18.30,-6.57
-0.70,-0.90,1.10,31.74,-4.30,3.43
-0.70,-0.90,1.10,67.74,12.70,3.43
-0.70,-0.90,1.10,-76.26,5.70,-11.57
-0.70,-0.90,1.10,-148.26,-4.30,8.43
-0.70,-0.90,1.10,103.74,-11.30,-11.57
-0.70,-0.90,1.10,-4.26,-4.30,-6.57
-0.70,-0.90,1.10,139.74,-11.30,3.43
-0.70,-0.90,1.10,175.74,-18.30,3.43
-0.70,-0.90,1.10,-148.26,12.70,-11.57
-0.70,-0.90,1.10,-76.26,-4.30,-1.57
-0.70,-0.90,1.10,139.74,19.70,3.43
-0.70,-0.90,1.10,139.74,12.70,-6.57
-0.70,-0.90,1.10,139.74,5.70,-6.57
-0.70,-0.90,1.10,-4.26,19.70,3.43
-0.70,-0.90,1.10,-4.26,12.70,-11.57
-0.70,-0.90,1.10,-148.26,-18.30,8.43
-0.70,-0.90,1.10,103.74,-18.30,-6.57
-0.70,-0.90,1.10,175.74,12.70,-11.57
-0.70,-0.90,1.10,-148.26,12.70,8.43
-0.70,-0.90,1.10,-112.26,-18.30,-1.57
-0.70,-0.90,1.10,-40.26,12.70,-1.57
-0.70,-0.90,1.10,-4.26,12.70,8.43
-0.70,-0.90,1.10,-112.26,19.70,-11.57
-0.70,-0.90,1.10,-40.26,-4.30,13.43
-0.70,-0.90,1.10,-112.26,5.70,-11.57
-0.70,-0.90,1.10,31.74,5.70,-6.57
-0.70,-0.90,1.10,-4.26,5.70,-11.57
-0.70,-0.90,1.10,103.74,-11.30,8.43
-0.70,-0.90,1.10,-40.26,-11.30,-11.57
-0.70,-0.90,1.10,103.74,-11.30,-1.57
-0.70,-0.90,1.10,67.74,-11.30,13.43
-0.70,-0.90,1.10,67.74,5.70,3.43
-0.70,-0.90,1.10,-76.26,12.70,-6.57
-0.70,-0.90,1.10,175.74,5.70,-11.57
-0.70,-0.90,1.10,-112.26,-11.30,13.43
-0.70,-0.90,1.10,31.74,-4.30,13.43
-0.70,-0.90,1.10,175.74,5.70,-6.57
-0.70,-0.90,1.10,-4.26,-18.30,-11.57
-0.70,-0.90,1.10,103.74,12.70,-1.57
-0.70,-0.90,1.10,67.74,-4.30,-11.57
-0.70,-0.90,1.10,139.74,5.70,-1.57
-0.70,-0.90,1.10,31.74,5.70,-11.57
-0.70,-0.90,1.10,-76.26,-18.30,-6.57
-0.70,-0.90,1.10,-76.26,12.70,-11.57
-0.70,-0.90,1.10,67.74,19.70,-6.57
-0.70,-0.90,1.10,103.74,5.70,8.43
-0.70,-0.90,1.10,-148.26,-11.30,-1.57
-0.70,-0.90,1.10,-76.26,12.70,-1.57
-0.70,-0.90,1.10,31.74,-11.30,13.43
-0.70,-0.90,1.10,-40.26,12.70,8.43
-0.70,-0.90,1.10,-148.26,-4.30,-1.57
-0.70,-0.90,1.10,-4.26,-4.30,-1.57
-0.70,-0.90,1.10,139.74,5.70,13.43
-0.70,-0.90,1.10,-4.26,-4.30,13.43
-0.70,-0.90,1.10,103.74,-4.30,13.43
-0.70,-0.90,1.10,31.74,5.70,3.43
-0.70,-0.90,1.10,175.74,-18.30,-11.57
-0.70,-0.90,1.10,-40.26,-4.30,8.43
-0.70,-0.90,1.10,-40.26,5.70,-11.57
-0.70,-0.90,1.10,-4.26,5.70,-6.57
-0.70,-0.90,1.10,-148.26,12.70,-6.57
-0.70,-0.90,1.10,67.74,5.70,8.43
-0.70,-0.90,1.10,-112.26,-4.30,13.43
-0.70,-0.90,1.10,175.74,-4.30,8.43
-0.70,-0.90,1.10,-4.26,-4.30,8.43
-0.70,-0.90,1.10,-40.26,19.70,-6.57
-0.70,-0.90,1.10,-4.26,-11.30,-11.57
-0.70,-0.90,1.10,-40.26,-4.30,-1.57
-0.70,-0.90,1.10,-4.26,12.70,-6.57
-0.70,-0.90,1.10,31.74,12.70,-1.57
-0.70,-0.90,1.10,67.74,19.70,8.43
-0.70,-0.90,1.10,31.74,5.70,8.43
-0.70,-0.90,1.10,139.74,-4.30,-11.57
-0.70,-0.90,1.10,103.74,12.70,13.43
-0.70,-0.90,1.10,-112.26,-18.30,8.43
-0.70,-0.90,1.10,-76.26,-18.30,-1.57
-0.70,-0.90,1.10,175.74,-11.30,8.43
-0.70,-0.90,1.10,175.74,12.70,-6.57
-0.70,-0.90,1.10,31.74,12.70,-11.57
-0.70,-0.90,1.10,-112.26,5.70,-6.57
-0.70,-0.90,1.10,-4.26,-4.30,-11.57
-0.70,-0.90,1.10,-40.26,19.70,-11.57
-0.70,-0.90,1.10,-148.26,5.70,-1.57
-0.70,-0.90,1.10,-148.26,-18.30,-11.57
-0.70,-0.90,1.10,175.74,-18.30,8.43
-0.70,-0.90,1.10,-112.26,19.70,8.43
-0.70,-0.90,1.10,31.74,12.70,8.43
-0.70,-0.90,1.10,31.74,19.70,-11.57
-0.70,-0.90,1.10,-112.26,-11.30,-11.57
-0.70,-0.90,1.10,-40.26,5.70,8.43
-0.70,-0.90,1.10,31.74,19.70,3.43
-0.70,-0.90,1.10,-40.26,-4.30,-11.57
-0.70,-0.90,1.10,175.74,-18.30,-1.57
-0.70,-0.90,1.10,-76.26,19.70,-1.57
-0.70,-0.90,1.10,103.74,19.70,-1.57
-0.70,-0.90,1.10,-148.26,12.70,3.43
-0.70,-0.90,1.10,31.74,-18.30,13.43
-0.70,-0.90,1.10,-112.26,5.70,-1.57
-0.70,-0.90,1.10,-76.26,-18.30,13.43
-0.70,-0.90,1.10,175.74,5.70,3.43
-0.70,-0.90,1.10,-40.26,-18.30,3.43
-0.70,-0.90,1.10,-76.26,-4.30,8.43
-0.70,-0.90,1.10,31.74,12.70,13.43
-0.70,-0.90,1.10,-112.26,12.70,13.43
-0.70,-0.90,1.10,-76.26,19.70,3.43
-0.70,-0.90,1.10,-76.26,5.70,13.43
-0.70,-0.90,1.10,-112.26,-4.30,-1.57
-0.70,-0.90,1.10,67.74,12.70,8.43
-0.70,-0.90,1.10,103.74,-11.30,13.43
-0.70,-0.90,1.10,-40.26,5.70,-1.57
-0.70,-0.90,1.10,-4.26,5.70,13.43
-0.70,-0.90,1.10,175.74,-11.30,-11.57
-0.70,-0.90,1.10,-4.26,-11.30,-1.57
-0.70,-0.90,1.10,103.74,-11.30,-6.57
-0.70,-0.90,1.10,67.74,-18.30,-11.57
-0.70,-0.90,1.10,-148.26,-4.30,3.43
-0.70,-0.90,1.10,-4.26,-18.30,13.43
-0.70,-0.90,1.10,-4.26,12.70,13.43
-0.70,-0.90,1.10,-4.26,-11.30,3.43
-0.70,-0.90,1.10,-76.26,-4.30,-6.57
-0.70,-0.90,1.10,175.74,19.70,13.43
-0.70,-0.90,1.10,103.74,-18.30,8.43
-0.70,-0.90,1.10,-76.26,-11.30,13.43
-0.70,-0.90,1.10,-40.26,5.70,-6.57
-0.70,-0.90,1.10,-148.26,5.70,-11.57
-0.70,-0.90,1.10,139.74,-18.30,-11.57
-0.70,-0.90,1.10,175.74,19.70,8.43
-0.70,-0.90,1.10,103.74,-18.30,3.43
-0.70,-0.90,1.10,103.74,-18.30,-1.57
-0.70,-0.90,1.10,103.74,-4.30,-6.57
-0.70,-0.90,1.10,-40.26,12.70,13.43
-0.70,-0.90,1.10,103.74,5.70,13.43
-0.70,-0.90,1.10,-148.26,-18.30,-6.57
-0.70,-0.90,1.10,67.74,-18.30,-1.57
-0.70,-0.90,1.10,139.74,-18.30,-1.57
-0.70,-0.90,1.10,-76.26,12.70,8.43
-0.70,-0.90,1.10,-148.26,5.70,13.43
-0.70,-0.90,1.10,67.74,-18.30,-6.57
-0.70,-0.90,1.10,67.74,5.70,-11.57
-0.70,-0.90,1.10,67.74,-11.30,-11.57
-0.70,-0.90,1.10,-148.26,5.70,8.43
-0.70,-0.90,1.10,31.74,5.70,13.43
-0.70,-0.90,1.10,-112.26,12.70,-1.57
-0.70,-0.90,1.10,67.74,-4.30,3.43
-0.70,-0.90,1.10,139.74,19.70,13.43
-0.70,-0.90,1.10,-148.26,12.70,-1.57
-0.70,-0.90,1.10,31.74,-18.30,8.43
-0.70,-0.90,1.10,-148.26,-11.30,-11.57
-0.70,-0.90,1.10,-4.26,-18.30,3.43
-0.70,-0.90,1.10,103.74,5.70,-6.57
-0.70,-0.90,1.10,67.74,-11.30,-1.57
-0.70,-0.90,1.10,103.74,12.70,-11.57
-0.70,-0.90,1.10,-112.26,12.70,8.43
-0.70,0.20,1.10,-165.99,-8.40,2.98
-0.70,0.20,1.10,-93.99,-8.40,-12.02
-0.70,0.20,1.10,14.01,-15.40,2.98
-0.70,0.20,1.10,-129.99,15.60,7.98
-0.70,0.20,1.10,14.01,-15.40,-7.02
-0.70,0.20,1.10,122.01,15.60,2.98
-0.70,0.20,1.10,-57.99,15.60,-7.02
-0.70,0.20,1.10,-57.99,15.60,12.98
-0.70,0.20,1.10,-57.99,1.60,-7.02
-0.70,0.20,1.10,14.01,1.60,7.98
-0.70,0.20,1.10,-93.99,1.60,2.98
-0.70,0.20,1.10,-165.99,15.60,-7.02
-0.70,0.20,1.10,50.01,15.60,-7.02
-0.70,0.20,1.10,-129.99,-15.40,12.98
-0.70,0.20,1.10,122.01,1.60,7.98
-0.70,0.20,1.10,-93.99,8.60,-7.02
-0.70,0.20,1.10,-21.99,-15.40,-2.02
-0.70,0.20,1.10,-57.99,-8.40,2.98
-0.70,0.20,1.10,-57.99,1.60,12.98
-0.70,0.20,1.10,-93.99,-8.40,12.98
-0.70,0.20,1.10,-129.99,8.60,7.98
-0.70,0.20,1.10,14.01,-8.40,12.98
-0.70,0.20,1.10,-93.99,-8.40,7.98
-0.70,0.20,1.10,158.01,15.60,-7.02
-0.70,0.20,1.10,14.01,-15.40,-2.02
-0.70,0.20,1.10,50.01,1.60,12.98
-0.70,0.20,1.10,86.01,1.60,2.98
-0.70,0.20,1.10,122.01,-15.40,12.98
-0.70,0.20,1.10,14.01,-8.40,-2.02
-0.70,0.20,1.10,14.01,1.60,2.98
-0.70,0.20,1.10,-93.99,15.60,2.98
-0.70,0.20,1.10,158.01,8.60,12.98
-0.70,0.20,1.10,122.01,-15.40,-2.02
-0.70,0.20,1.10,-165.99,1.60,12.98
-0.70,0.20,1.10,-165.99,-15.40,12.98
-0.70,0.20,1.10,-165.99,15.60,12.98
-0.70,0.20,1.10,-57.99,8.60,-12.02
-0.70,0.20,1.10,86.01,8.60,12.98
-0.70,0.20,1.10,-57.99,-8.40,-7.02
-0.70,0.20,1.10,14.01,-15.40,12.98
-0.70,0.20,1.10,-165.99,8.60,12.98
-0.70,0.20,1.10,50.01,8.60,-7.02
-0.70,0.20,1.10,158.01,-8.40,7.98
-0.70,0.20,1.10,14.01,1.60,-7.02
-0.70,0.20,1.10,-93.99,-15.40,-7.02
-0.70,0.20,1.10,158.01,-15.40,12.98
-0.70,0.20,1.10,-129.99,15.60,-2.02
-0.70,0.20,1.10,-129.99,15.60,12.98
-0.70,0.20,1.10,-165.99,15.60,7.98
-0.70,0.20,1.10,50.01,1.60,-7.02
-0.70,0.20,1.10,-129.99,1.60,-7.02
-0.70,0.20,1.10,-57.99,1.60,2.98
-0.70,0.20,1.10,86.01,15.60,-2.02
-0.70,0.20,1.10,-93.99,1.60,-7.02
-0.70,0.20,1.10,-93.99,1.60,-2.02
-0.70,0.20,1.10,-129.99,-8.40,7.98
-0.70,0.20,1.10,86.01,8.60,2.98
-0.70,0.20,1.10,86.01,8.60,-12.02
-0.70,0.20,1.10,158.01,1.60,7.98
-0.70,0.20,1.10,158.01,15.60,7.98
-0.70,0.20,1.10,-93.99,8.60,2.98
-0.70,0.20,1.10,86.01,15.60,7.98
-0.70,0.20,1.10,-93.99,8.60,12.98
-0.70,0.20,1.10,14.01,1.60,12.98
-0.70,0.20,1.10,-129.99,8.60,-2.02
-0.70,0.20,1.10,-165.99,-15.40,-7.02
-0.70,0.20,1.10,122.01,8.60,-12.02
-0.70,0.20,1.10,-165.99,8.60,-2.02
-0.70,0.20,1.10,-21.99,8.60,7.98
-0.70,0.20,1.10,122.01,15.60,12.98
-0.70,0.20,1.10,14.01,-8.40,2.98
-0.70,0.20,1.10,-165.99,1.60,7.98
-0.70,0.20,1.10,-21.99,-15.40,-7.02
-0.70,0.20,1.10,50.01,-15.40,-2.02
-0.70,0.20,1.10,-21.99,15.60,-12.02
-0.70,0.20,1.10,-93.99,15.60,7.98
-0.70,0.20,1.10,122.01,8.60,2.98
-0.70,0.20,1.10,14.01,1.60,-2.02
-0.70,0.20,1.10,122.01,15.60,-7.02
-0.70,0.20,1.10,-57.99,15.60,-2.02
-0.70,0.20,1.10,-57.99,-15.40,-7.02
-0.70,0.20,1.10,86.01,8.60,7.98
-0.70,0.20,1.10,-129.99,1.60,-2.02
-0.70,0.20,1.10,158.01,15.60,12.98
-0.70,0.20,1.10,14.01,15.60,-12.02
-0.70,0.20,1.10,-21.99,1.60,12.98
-0.70,0.20,1.10,158.01,-15.40,7.98
-0.70,0.20,1.10,-93.99,-15.40,12.98
-0.70,0.20,1.10,158.01,8.60,-2.02
-0.70,0.20,1.10,86.01,-15.40,-7.02
-0.70,0.20,1.10,50.01,8.60,7.98
-0.70,0.20,1.10,50.01,15.60,7.98
-0.70,0.20,1.10,-93.99,15.60,-12.02
-0.70,0.20,1.10,122.01,-15.40,2.98
-0.70,0.20,1.10,-93.99,1.60,7.98
-0.70,0.20,1.10,86.01,-15.40,7.98
-0.70,0.20,1.10,86.01,15.60,-7.02
-0.70,0.20,1.10,-93.99,-8.40,2.98
-0.70,0.20,1.10,86.01,-8.40,2.98
-0.70,0.20,1.10,122.01,1.60,2.98
-0.70,0.20,1.10,-57.99,15.60,2.98
-0.70,0.20,1.10,-93.99,15.60,12.98
-0.70,0.20,1.10,-129.99,-15.40,-2.02
-0.70,0.20,1.10,158.01,1.60,12.98
-0.70,0.20,1.10,50.01,1.60,7.98
-0.70,0.20,1.10,86.01,-15.40,12.98
-0.70,0.20,1.10,158.01,1.60,2.98
-0.70,0.20,1.10,-21.99,-15.40,7.98
-0.70,0.20,1.10,86.01,1.60,12.98
-0.70,0.20,1.10,86.01,-15.40,2.98
-0.70,0.20,1.10,-21.99,-15.40,2.98
-0.70,0.20,1.10,158.01,-8.40,2.98
-0.70,0.20,1.10,-21.99,-8.40,7.98
-0.70,0.20,1.10,-129.99,15.60,-12.02
-0.70,0.20,1.10,-21.99,15.60,-2.02
-0.70,0.20,1.10,86.01,15.60,-12.02
-0.70,0.20,1.10,122.01,-8.40,2.98
-0.70,0.20,1.10,14.01,15.60,-2.02
-0.70,0.20,1.10,50.01,15.60,-2.02
-0.70,0.20,1.10,86.01,-8.40,-7.02
-0.70,0.20,1.10,-165.99,1.60,-12.02
-0.70,0.20,1.10,-21.99,1.60,2.98
-0.70,0.20,1.10,14.01,8.60,12.98
-0.70,0.20,1.10,-21.99,15.60,7.98
-0.70,0.20,1.10,-165.99,8.60,-7.02
-0.70,0.20,1.10,-93.99,-8.40,-2.02
-0.70,0.20,1.10,122.01,15.60,-12.02
-0.70,0.20,1.10,-21.99,8.60,-2.02
-0.70,0.20,1.10,-57.99,-15.40,12.98
-0.70,0.20,1.10,86.01,1.60,-7.02
-0.70,0.20,1.10,86.01,-8.40,12.98
-0.70,0.20,1.10,-21.99,8.60,-12.02
-0.70,0.20,1.10,-57.99,-15.40,-2.02
-0.70,0.20,1.10,122.01,8.60,12.98
-0.70,0.20,1.10,-93.99,15.60,-2.02
-0.70,0.20,1.10,14.01,8.60,-12.02
-0.70,0.20,1.10,122.01,1.60,-2.02
-0.70,0.20,1.10,50.01,15.60,-12.02
-0.70,0.20,1.10,-129.99,8.60,-12.02
-0.70,0.20,1.10,-129.99,-15.40,2.98
-0.70,0.20,1.10,50.01,1.60,2.98
-0.70,0.20,1.10,158.01,8.60,-12.02
-0.70,0.20,1.10,14.01,-15.40,-12.02
-0.70,0.20,1.10,122.01,-8.40,-2.02
-0.70,0.20,1.10,-21.99,-8.40,2.98
-0.70,0.20,1.10,-93.99,1.60,12.98
-0.70,0.20,1.10,158.01,8.60,2.98
-0.70,0.20,1.10,86.01,-15.40,-12.02
-0.70,0.20,1.10,14.01,1.60,-12.02
-0.70,0.20,1.10,86.01,-8.40,7.98
-0.70,0.20,1.10,-21.99,-15.40,-12.02
-0.70,0.20,1.10,122.01,8.60,-7.02
-0.70,0.20,1.10,-57.99,1.60,-12.02
-0.70,0.20,1.10,-57.99,8.60,-7.02
-0.70,0.20,1.10,158.01,1.60,-7.02
-0.70,0.20,1.10,50.01,-15.40,2.98
-0.70,0.20,1.10,-21.99,-8.40,12.98
-0.70,0.20,1.10,50.01,8.60,12.98
-0.70,0.20,1.10,-165.99,-8.40,-2.02
-0.70,0.20,1.10,50.01,-8.40,-2.02
-0.70,0.20,1.10,-165.99,-15.40,2.98
-0.70,0.20,1.10,-21.99,1.60,7.98
-0.70,0.20,1.10,-57.99,-8.40,7.98
-0.70,0.20,1.10,158.01,15.60,-12.02
-0.70,0.20,1.10,-21.99,15.60,12.98
-0.70,0.20,1.10,-21.99,-8.40,-2.02
-0.70,0.20,1.10,-57.99,-8.40,-2.02
-0.70,0.20,1.10,-165.99,1.60,2.98
-0.70,0.20,1.10,50.01,-8.40,7.98
-0.70,0.20,1.10,-165.99,-15.40,-12.02
-0.70,0.20,1.10,86.01,8.60,-2.02
-0.70,0.20,1.10,-93.99,-15.40,-12.02
-0.70,0.20,1.10,158.01,1.60,-2.02
-0.70,0.20,1.10,-93.99,-15.40,2.98
-0.70,0.20,1.10,-57.99,15.60,-12.02
-0.70,0.20,1.10,-93.99,15.60,-7.02
-0.70,0.20,1.10,14.01,15.60,12.98
-0.70,0.20,1.10,50.01,-15.40,-12.02
-0.70,0.20,1.10,-165.99,8.60,-12.02
-0.70,0.20,1.10,158.01,15.60,-2.02
-0.70,0.20,1.10,122.01,8.60,-2.02
-0.70,0.20,1.10,-21.99,-15.40,12.98
-0.70,0.20,1.10,-129.99,-15.40,-12.02
-0.70,0.20,1.10,50.01,1.60,-12.02
-0.70,0.20,1.10,50.01,-8.40,-12.02
-0.70,0.20,1.10,-93.99,-8.40,-7.02
-0.70,0.20,1.10,86.01,8.60,-7.02
-0.70,0.20,1.10,-165.99,-8.40,-12.02
-0.70,0.20,1.10,122.01,8.60,7.98
-0.70,0.20,1.10,14.01,8.60,-7.02
-0.70,0.20,1.10,158.01,-8.40,12.98
-0.70,0.20,1.10,-165.99,8.60,2.98
-0.70,0.20,1.10,-57.99,8.60,-2.02
-0.70,0.20,1.10,50.01,8.60,-2.02
-0.70,0.20,1.10,-21.99,1.60,-12.02
-0.70,0.20,1.10,14.01,15.60,-7.02
-0.70,0.20,1.10,-57.99,8.60,2.98
-0.70,0.20,1.10,14.01,8.60,-2.02
-0.70,0.20,1.10,-93.99,8.60,-12.02
-0.70,0.20,1.10,50.01,-15.40,-7.02
-0.70,-1.30,0.80,25.49,10.33,13.37
-0.70,-1.30,0.80,25.49,-6.67,-6.63
-0.70,-1.30,0.80,-10.51,3.33,-6.63
-0.70,-1.30,0.80,97.49,17.33,8.37
-0.70,-1.30,0.80,-82.51,10.33,-11.63
-0.70,-1.30,0.80,-118.51,10.33,3.37
-0.70,-1.30,0.80,61.49,3.33,13.37
-0.70,-1.30,0.80,169.49,17.33,-11.63
-0.70,-1.30,0.80,169.49,10.33,3.37
-0.70,-1.30,0.80,61.49,-6.67,13.37
-0.70,-1.30,0.80,-10.51,-13.67,8.37
-0.70,-1.30,0.80,-154.51,17.33,-6.63
-0.70,-1.30,0.80,97.49,-13.67,-11.63
-0.70,-1.30,0.80,61.49,-13.67,8.37
-0.70,-1.30,0.80,61.49,10.33,-6.63
-0.70,-1.30,0.80,-82.51,17.33,-11.63
-0.70,-1.30,0.80,-46.51,10.33,-6.63
-0.70,-1.30,0.80,-154.51,17.33,13.37
-0.70,-1.30,0.80,-82.51,-13.67,3.37
-0.70,-1.30,0.80,-154.51,10.33,-11.63
-0.70,-1.30,0.80,133.49,-13.67,3.37
-0.70,-1.30,0.80,-10.51,10.33,-6.63
-0.70,-1.30,0.80,-154.51,3.33,13.37
-0.70,-1.30,0.80,133.49,-6.67,13.37
-0.70,-1.30,0.80,61.49,3.33,-1.63
